titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Andy Pieters (N-VA),"Mevrouw Schauvliege wees terecht naar de middelen van de stikstofprovisie die kunnen en zullen worden ingezet voor het stikstofsaneringsplan. Ik denk dat mevrouw Van der Spiegel tijdens de hoorzitting een goede diagram heeft getoond, waarmee ze duidelijk maakt dat de Natuurherstelwet het stikstofsaneringsplan omvat, maar natuurlijk meer zal vergen dan dat. Daarbij heeft ze ook heel duidelijk gemaakt dat ze nog de impact in kaart aan het brengen zijn van wat er dan allemaal nodig is naast stikstofsaneringsplan. Maar wat wel duidelijk is, is dat er al een vraag was om ongeveer 52 miljoen euro uit de stikstofprovisie toe te wijzen aan de twee entiteiten, enerzijds het Instituut voor Natuur- en Bosonderzoek (INBO) en anderzijds het Agentschap voor Natuur en Bos (ANB). Kunt u duiden wat daarvan de stand van zaken is?",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Kris Verduyckt (Vooruit),"Voor Vooruit is het implementeren van de Natuurherstelwet tegen 2030 heel belangrijk voor de gezondheid van de Vlamingen, voor de staat van onze natuur en ook voor onze waterkwaliteit. Het staat ook in het regeerakkoord. Minister, u zegt dat de vorige Vlaamse Regering kritisch was. Dat kan zijn, maar het huidige regeerakkoord is vrij duidelijk. Het regeerakkoord is ook heel coulant, want het geeft inderdaad de mogelijkheid om gebruik te maken van die uitzonderingen, maar voor alle duidelijkheid: er is wel geen enkele vrijgeleide om onder de Natuurherstelwet uit te komen. In de hoorzitting hoorden we dat we al negen maanden achter zijn op het schema. Ik heb nog niet veel gelezen over natuurherstelmaatregelen, wel over een onrealistisch idee over het verplaatsen van natuurgebieden. Wel, dan maakt mij dat vandaag nog niet enthousiast over de aanpak inzake natuurherstel. Minister, voor ons is het heel duidelijk: onze natuur in een bijzonder slechte staat. We spraken in het regeerakkoord af dat u daar komaf mee maakt. Wij rekenen dus op u. Het zou wel goed zijn dat we snel ook wat concreet zicht zouden krijgen op herstelmaatregelen. Ik vraag me dus af wanneer we daar in het voorgestelde traject een zicht op zullen krijgen.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Minister Jo Brouns,"Dank u wel, collega’s. Het is inderdaad zeker zo dat een deel van de middelen waarin is voorzien voor de stikstofsanering ook in functie van natuurherstel zal worden ingezet. Ik vind het ook belangrijk om dat sterk te benadrukken: er wordt altijd gefocust op het draaien aan de stikstofknop voor het verbeteren van onze natuur, maar natuurbeheer en natuurherstel zijn minstens zo belangrijk. Die middelen worden daar dus ook voor ingezet, naast de reguliere budgetten uit de PAS-provisie. Meer nog, we bereiden nu volop een dossier voor, nog voor dit voorjaar, in functie van natuurherstel en dus ook gericht op de inzet van die PAS-provisie. Wat de uitvoering van de Natuurherstelwet betreft, werd verwezen naar de datum, september 2027. Dat is nadien van kracht, maar dat betekent niet dat we daarvoor niets zullen doen qua natuurherstel. Koppelkansen voor natuurherstel: ja, maximaal. De gevraagde uitzonderingen zijn ingegeven door zorgen uit het verleden. Ik heb het recent nog aan de Europese collega’s gezegd: ongelijke situaties mag je niet gelijk beoordelen. Wij zitten hier in een bijzonder unieke situatie. Wat de juridische connotatie van verslechteringsverboden betreft: in hoofde van een jurist of een rechter is dat vaak bijzonder risicovol qua beoordeling. We hebben het daar daarstraks nog over gehad. Collega’s, de middelen daarvoor zullen dus zeker vrijgemaakt kunnen worden, dus ook uit de PAS-provisie. Collega Verduyckt, u hoeft zich geen zorgen te maken als het gaat over het verplaatsen van natuur. Dat is nu net voor een stuk ingegeven door de vraag waar je welke natuur het best kunt realiseren. Ik heb ook wel gelezen dat dat misschien heel fout geïnterpreteerd kan worden, alsof we ergens iets met de schop gaan uitgraven. De voorbije dagen zijn natuurverenigingen zelf nog met ideeën en voorstellen gekomen op dat vlak, omdat er bepaalde plaatsen in Vlaanderen zijn waar nieuwe habitats misschien meer kansen kunnen krijgen dan sommige die vandaag verstikt worden door bepaalde economische activiteiten. Ik denk dat we dus gewoon heel pragmatisch openheid aan de dag moeten durven te leggen als het specifiek gaat over uw zorg rond het verplaatsen van natuur. Collega’s, ik kan alleen maar zeggen dat die koppelkansen en die uitzonderingen ingegeven zijn door een oprechte bekommernis om aan natuurherstel te doen op maat van Vlaanderen, gelet op de ruimtelijke uitdagingen die wij hier hebben om economie en ecologie met elkaar te blijven verbinden.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Mieke Schauvliege (Groen),"Minister, dat u aan natuurherstel doet op maat van Vlaanderen, het zou er nog maar aan ontbreken, maar dat betekent dat, aangezien we met veel zijn, we ook veel natuur nodig hebben om aan onze behoeftes te kunnen voldoen om te genieten van de natuur, om aan recreatie te doen, om tot rust te komen. In plaats van te downsizen zou het dus meer gepast zijn om te ‘upsizen’. Ik hoor u eigenlijk opnieuw geen concrete beloften maken. U kunt ze vrijmaken, maar zult u ook de budgetten vrijmaken, en wanneer? (Opmerkingen van minister Jo Brouns) U zegt dat er dit voorjaar een plan komt. Ik hoop dat dit voorjaar de mensen van het agentschap en alle anderen die met natuurherstel bezig zijn, aan de slag kunnen, desnoods met de schop in de grond, als u het zo beter begrijpt, zodat men echt werk kan maken van natuurherstel, want wat u mij hier geantwoord hebt, biedt helemaal geen vertrouwen. Ik hoor u alleen maar spreken over een deel van het budget voor stikstofsanering, maar eigenlijk heeft de administratie hier gezegd dat dat budget voor stikstofsanering totaal niet voldoende is om aan de noden te voldoen, om aan dat natuurherstel te werken. In plaats van zo lang mogelijk te dralen, zo veel mogelijk af te pingelen, zou u dus zo snel mogelijk vooruit moeten gaan en proberen te zoeken naar extra middelen, zodat elke Vlaming in zijn of haar buurt op wandelafstand kan genieten van een stukje natuur of een beetje bos.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de atlas van de woonreservegebieden,,,,speech,,Lydia Peeters (Open Vld),"Sinds enkele maanden, ik denk sinds eind december, kunnen we de vernieuwde atlas van woonreservegebieden consulteren op de website van het Departement Omgeving. Deze atlas of kaartenbundel vervangt de vroegere atlas van de woonuitbreidingsgebieden. Hierbij staat duidelijk het volgende vermeld: “Het is een informatief instrument ten dienste van beleidsmedewerkers, planologen en belanghebbenden met het oog op de monitoring van het realiseren van de woonreservegebieden in Vlaanderen.” Voordien hadden we de atlas van de woonuitbreidingsgebieden, die eveneens tot doel had om aan te geven welke gebieden planologisch in aanmerking kwamen voor ontwikkeling, gebaseerd op bestaande plannen. Ik denk hierbij aan ruimtelijke uitvoeringsplannen (RUP’s), bijzondere plannen van aanleg (BPA’s), algemene plannen van aanleg (APA’s), verkavelingen, bestaande bebouwing, de principiële akkoorden (PRIAK’s), de woonbehoeftestudies en uiteraard ook aan de verschillende structuurplannen van de gemeenten. Daarnaast werd ook de feitelijke toestand, met name de bestaande bebouwing, opgenomen in die atlas van de woonuitbreidingsgebieden. Sinds de nieuwe wetgeving van mei 2023 zijn woonuitbreidingsgebieden niet meer aan de orde, maar wordt er gekeken naar de woonreservegebieden. Wie vandaag de atlas van de woonreservegebieden wil inkijken – die door iedereen vrij te consulteren is – om de status van een gebouw na te gaan, komt vaak tot vreemde vaststellingen. Minister, ik heb het eens gecheckt voor mijn eigen gemeente. Die atlas van de woonreservegebieden, met de effectieve bebouwing, blijkt heel wat fouten te bevatten. De atlas strookt dus zeker niet met de feitelijke toestand. Ik heb dan ook de volgende vragen aan u, minister. Wat is volgens u de waarde van deze nieuwe atlas van de woonreservegebieden? In welke mate wordt deze atlas gebruikt voor de monitoring van de woonreservegebieden? Erkent u dat die nieuwe atlas tal van leemten vertoont en/of dat vele delen zijn ingekleurd als gestolpte gebieden terwijl ze de facto, soms al decennialang, bebouwd of ontwikkeld zijn? Wat is de huidige toestand van de gestolpte versus de niet-gestolpte woonreservegebieden en de bebouwingstoestand?",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Minister Jo Brouns,"Collega, laat mij beginnen met heel duidelijk te stellen dat deze kaart geen enkele maar dan ook geen enkele juridische waarde heeft. De kaart is vooral bedoeld om de realisatie van de bouwshift mee te monitoren. Ik zal het nu al zeggen: het kan op dat vlak alleen maar een nuttig instrument zijn als we samenwerken met de lokale besturen. Zij moeten daartoe de nodige input leveren en ook de accuraatheid van de tool controleren. Daartoe zal de kaart elk jaar een update krijgen. Het betreft hier een zeer recente kaart, namelijk van november vorig jaar, die inderdaad nog wat kinderziektes vertoont. De opmaak van die atlas is gebeurd op basis van bestaande databronnen en de juistheid van de atlas is dus daarvan afhankelijk. Die data bestaan uit gegevens van het DSI-loket (digitale stedenbouwkundige informatie), het vergunningenregister van lokale besturen en het Omgevingsloket. Leemtes of niet juist ingekleurde percelen zijn vooral te wijten aan niet of onvoldoende ingevoerde aanvragen voor groepswoningbouw van sociale huisvestingsmaatschappijen en een onvolledig vergunningenregister van lokale besturen. Die leemtes zijn eenvoudig te verhelpen wanneer lokale besturen een kwaliteitscontrole doen van de atlas voor hun grondgebied en er zo mee voor zorgen dat de database juister wordt. Het is dus een wisselwerking. Er is samenwerking nodig om tot een optimaal instrument te komen. Het is daarbij vooral de betrachting om een goede monitoring te kunnen doen. De atlas zal dus nooit de bedoeling hebben om te beoordelen of een perceel of een gebied gestolpt dan wel niet gestolpt is. Daartoe zal een lokaal bestuur in realiteit heel vaak in zijn archieven moeten duiken. Wij hebben dit echter nog niet willen vragen van onze lokale besturen omdat, zoals jullie weten, het decreet Woonreservegebieden momenteel ter beoordeling bij het Grondwettelijk Hof ligt. Wij wachten die uitspraak af. Ondertussen kunnen lokale besturen die dat wensen, wel aan de slag om de kaart verder te verfijnen. Maar laat duidelijk zijn dat de atlas dus momenteel het best met een grote disclaimer komt wat betreft de correctheid over of een perceel al dan niet gestolpt is. Wat uw vraag betreft over de huidige toestand van de gestolpte versus de niet-gestolpte woonreservegebieden, verwijs ik naar mijn schriftelijk antwoord van december vorig jaar. Hierin is aangegeven dat in Vlaanderen 13.350 hectare gestolpt is en 15.935 hectare niet-gestolpt. Voor de bebouwingstoestand gaat mijn administratie uit van de meest actuele landgebruikskaart, daterend van 2022, en dat geeft het volgende resultaat. Het bebouwd aandeel van de gestolpte gebieden is ongeveer 5600 hectare en het bebouwd aandeel van de niet-gestolpte gebieden ongeveer 10.000 hectare. Net binnen het bebouwd aandeel van de gestolpte gebieden, namelijk de 5600 hectare, dringt een verdere verfijning zich op om te kunnen bepalen hoeveel hectare in werkelijkheid gestolpt is en kansen biedt voor het versterken van de open ruimte.",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Lydia Peeters (Open Vld),"Dank u wel voor uw antwoord, minister. U zegt heel duidelijk dat de atlas geen juridische waarde heeft, dat er een jaarlijkse update komt en dat u vooral rekent op samenwerking met de lokale besturen. Ik weet niet of het klopt dat lokale besturen vaak over een onvolledig vergunningenregister beschikken. Ik denk dat dat alleszins niet zo is in uw gemeente en in mijn gemeente. Desalniettemin kom ik tot de conclusie dat er flagrante fouten in zitten inzake de woonreservegebieden die opgenomen zijn in de kaart voor mijn gemeente. Een aantal gebieden zijn geel/oranje – laten we ‘gelig’ zeggen – ingekleurd, wat zou betekenen dat ze gestolpt zijn. De grijze gebieden zijn zogezegd niet-gestolpt. Maar vaak blijken gelige gebieden toch al lang ontwikkeld te zijn, soms al twintig jaar. Je hoeft enkel maar het geoloket naast een kaartje van Google Maps te leggen om te zien dat het totaal niet klopt wat wordt aangegeven aangaande de bebouwing. Hoe gaat men dat monitoren? U zegt dat ruim 13.000 hectare gestolpt is en ruim 13.000 hectare niet gestolpt. Als al een deel van die gestolpte gebieden ontwikkeld is, stel ik me toch een vraag. Als men dergelijke kaarten opmaakt, waarom gaat men dan niet vooraf te rade bij de lokale besturen? Ik vraag dat omdat we waarschijnlijk allemaal nog wel het verhaal kennen van de befaamde boskaart in 2018. Ook toen had men vanuit een ivoren toren, vanuit Brussel, een kaart opgemaakt aan de hand van foto’s. Aan de hand daarvan had men bepaald dat er op bepaalde beboste gebieden niet meer gebouwd mocht worden. Op andere kaarten, de pluviale kaarten, die ik hier enkele weken geleden ter sprake bracht, staan enorm veel fouten. Als men de administraties erop wijst dat bepaalde zaken niet kloppen, zeggen die daar niets mee te maken te hebben en zich te baseren op hun kaart. Minister, ik vrees dat ook deze kaarten – en ik nodig iedereen uit om dezelfde oefening te maken – van de woonreservegebieden vol fouten en vol leemtes zitten en zodoende een vertekend beeld geven. Meer nog, als ik de verschillende kaarten over elkaar leg – wat mogelijk is in het geografisch informatiesysteem (GIS) – wordt straks elke onbebouwde kavel onbebouwbaar verklaard, zonder dat de burger dat weet. Dat gebeurt op basis van kaarten die nooit aan een plan-MER-studie (milieueffectrapport) onderhevig zijn geweest, kaarten die nooit aan een openbaar onderzoek onderworpen werden, kaarten die geen juridische basis hebben maar die wel door elke administratie gebruikt worden om aan te geven waar niet gebouwd mag worden. Daar maak ik me enorm veel zorgen over, minister. Eigenlijk wordt het eigendomsrecht hier volledig uitgehold op basis van zulke kaartmodellen, maar de overheid mag dat allemaal opleggen vanuit de ivoren toren in Brussel. Lokale besturen, waarin we veel vertrouwen hebben, mogen ernaar kijken maar hebben geen inspraak. Dat vind ik een heel vreemde manier van werken. Ik wil u bij dezen vooral aanmanen, minister, om de administratie tot de orde te roepen en te kijken hoe dat in de toekomst beter kan.",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Mieke Schauvliege (Groen),"Minister, ik heb goed geluisterd naar uw antwoord. U hebt gezegd dat die kaarten indicatief zijn en bedoeld zijn om de bouwshift en de evolutie in de bouwshift te monitoren. Ik moet collega Peeters echter bijtreden: daar zitten inderdaad wel wat fouten in. Ook voor mijn gemeente heb ik vastgesteld dat wat gestolpt is, niet-gestolpt is en omgekeerd – er zitten fouten in in beide richtingen. Ik vraag me dus af, als er een kaartenset gelanceerd wordt met de bedoeling daarmee beleid te monitoren, wat er dan gebeurt als blijkt dat die kaarten grote fouten bevatten. Ik ben absoluut niet tegen het feit dat de administratie indicatieve kaartensets maakt om beleid op te volgen, maar dan moet wel heel duidelijk zijn wat de foutenmarge daarvan is. Het moet ook heel duidelijk zijn wat het statuut van die kaarten is.",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Sanne Van Looy (N-VA),"Ik kan alleen maar mee de noodzaak van volledige data onderschrijven voor een goed ruimtelijkeordeningsbeleid. Ik begrijp u natuurlijk ook wel, minister: lokale besturen dragen ook een verantwoordelijkheid in het vervolledigen van die data. Mevrouw Peeters, ik ben het niet volledig eens met u en vind dat u de redenering omdraait aangaande die woonuitbreidingsgebieden en woonreservegebieden. Dat zijn gebieden waarop niet automatisch het recht tot bebouwing rust. Enkel wanneer een noodzaak aan extra woningen blijkt, kunnen die woonreservegebieden worden aangesneden. Ik vind dat wel een belangrijk element om mee te nemen. Ik denk zelfs dat heel wat woonuitbreidingsgebieden net een onderdeel kunnen uitmaken van de bouwshift en dat ze het beleid inzake open ruimte kunnen faciliteren. Vandaag stond in de krant dat de gemeente Diest een woonuitbreidingsgebied heeft omgevormd tot groene ruimte om het landelijke karakter van de dorpen daarin te versterken. Ik denk dat we de woonuitbreidingsgebieden ook daarvoor moeten inzetten. Ik herhaal nogmaals mijn vraag: in hoeverre worden die woonuitbreidingsgebieden of woonreservegebieden meegenomen om bijvoorbeeld de bosuitbreidingsdoelstellingen te realiseren?",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Leo Pieters (Vlaams Belang),"Ook ik moet collega Peeters bijtreden. Als je ziet dat veel gebieden al jaren gerealiseerd zijn, terwijl ze op de kaart anders ingekleurd zijn, dan vraag ik me af in welke mate het lokale bestuur daarop een directe invloed kan hebben. Voor al die verkavelingen zijn, na aanvragen, toch vergunningen verleend, die niet enkel lokaal bekend zijn? Er zijn toch tal van digitale mogelijkheden, die ook op overheidssites gebruikt kunnen worden, waarop alle besliste of vrijgegeven verkavelingen te vinden zijn? In welke mate zijn de lokale besturen ertoe gemachtigd om aanpassingen te doen? Zijn er veel administratieve zaken nodig om dat in orde te brengen?",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Minister Jo Brouns,"Collega’s, ik heb in het begin van mijn antwoord inderdaad meegegeven dat de atlas geen juridische gevolgen heeft. Ik vind het ook belangrijk om dat nogmaals te benadrukken. Ik ben ook altijd bijzonder kritisch als het gaat over kaarten die tot stand komen op basis van een zuivere desktopoefening. Ik denk dat ik dat ook al een paar keer gezegd heb, bijvoorbeeld aangaande de pluviale kaart en over de toekomstige verdere afbakening van de watergevoelige openruimtegebieden (WORG’s). Dat is ook niet iets dat men zomaar in Brussel achter een pc maakt. Ik vind het echter heel belangrijk – hier nogmaals – dat we elkaar kunnen helpen. Als we in Vlaanderen een beleid willen ontwikkelen rond het maximaal bewaken van open ruimte en als we kritisch zijn ten opzichte van de gebieden die we nog willen ontwikkelen op het vlak van de woonreservegebieden, en als we daartoe instrumenten ontwikkelen, dan is het belangrijk dat we dat doen in nauw overleg met de lokale besturen en dat zij inderdaad ook input kunnen leveren. Collega Peeters, het mag gezegd worden dat Dilsen-Stokkem inderdaad een voorbeeldgemeente is op het vlak van ruimtelijke ordening; daar kan ik van meespreken. Ik ben echter wel eens benieuwd hoeveel lokale besturen in Vlaanderen al elke vergunning gedigitaliseerd hebben, al opgeladen hebben in een register. Ik denk niet dat alle Vlaamse gemeenten dat al volledig gedaan hebben. Het zou ons natuurlijk wel helpen om zo’n register te hebben om dit soort zaken al te kunnen doen. Aangezien al herhaaldelijk aangetoond werd dat zuiver desktopmatige oefeningen achter een pc in Brussel gaten vertonen, vind ik het dus belangrijk dat we, als we een instrument ontwikkelen dat tot doel heeft het ruimtelijk beleid te monitoren, een samenwerking met de lokale besturen opzetten om tot gedragen, heel accurate data en kaarten te komen die ons zowel op het lokale, provinciale als het Vlaamse niveau kunnen helpen met ons ruimtelijk beleid.",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de atlas van de woonreservegebieden,,,,speech,,Lydia Peeters (Open Vld),"Minister, ik ben het alleszins met u eens dat er nood is aan zo’n gedigitaliseerde databank. Ik denk dat het de taak is van het Departement Omgeving om daar zo snel mogelijk werk van te maken, zodat men beschikt over accurate gegevens. Verder ben ik blij dat u verwijst naar de WORG’s, de watergevoelige openruimtegebieden, omdat daarin net een verschil zit met al deze kaarten. Bij de watergevoelige openruimtegebieden is er een planproces, is er een inspraakprocedure, is er een plan-MER opgemaakt. Kortom: daar worden alle stappen correct doorlopen. Voor deze kaarten en voor de pluviale kaarten worden kaarten zonder meer van bovenuit ingekleurd en wordt daaraan een toestand gekoppeld. Die toestand is inderdaad niet juridisch bindend, dat begrijp ik goed. Maar de facto is het wel zo dat, als een burger vandaag naar het stadhuis van zijn gemeente gaat met de vraag hoe zijn kavel ingekleurd werd, hij een kaartje krijgt met gele, gestolpte gebieden en grijze, niet gestolpte gebieden. In mijn gemeente zijn er gele, gestolpte gebieden die evenwel al 25 jaar volledig ontwikkeld zijn door woonmaatschappij Landwaarts. Men wil monitoren aan de hand van deze kaart, maar men monitort op basis van foute gegevens. Ik denk dat de Vlaamse overheid zich dat anno 2025 niet kan permitteren. Ik vind ook dat de Vlaamse overheid anno 2025 toch wel eens werk mag maken van accurate gegevens en van een gedigitaliseerde databank rond het hele vergunningenbeleid.",dinsdag 25 februari 2025,1875058.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875058
over de aankondigingspolitiek voor een vergunningsvrijstelling voor pocketvergisters in afwijking van het PAS-milieueffectrapport,,,,speech,,Andy Pieters (N-VA),"Minister, we hebben in de landbouwpers mogen lezen dat u overweegt om de zogenaamde pocketvergisting vrij te stellen van de vergunningsplicht. U kondigde dat aan tijdens de plechtige opening van de vierhonderdste mestvergister van het Vlaamse technologiebedrijf Biolectric. Innovatie is in elke sector belangrijk, ook in de landbouwsector. Daarover hebben we het hier eerder al gehad. Maar er moet natuurlijk kunnen worden gegarandeerd dat geen enkel milieucompartiment erop achteruitgaat. Dat is net de reden waarom er bijvoorbeeld ook in Nederland nog een vergunningsplicht geldt voor pocketvergisting. U kent onze bezorgdheden over het erkennen van technieken en zeker over het vrijstellen van vergunningen voor bepaalde technieken, zeker sinds Lely Sphere, tegen het negatieve advies van het administratief team in, door u werd erkend. We vinden het belangrijk om uw aankondiging hier te bespreken om ervoor te zorgen dat we landbouwers die investeren niet met een kluitje in het riet sturen. Minister, acht u het, gelet op de hele stikstofproblematiek, werkelijk wenselijk om de aanvraag voor een pocketvergister waarbij mest wordt verwerkt op het eigen bedrijf, vrij te stellen van vergunningsplicht? Is dat standpunt besproken binnen de Vlaamse Regering? Bent u zich ervan bewust dat die aankondiging het afgesproken principe in het stikstofakkoord omzeilt, met name dat voor een toename van emissies de beoordelingskaders moeten worden toegepast? Betekent dit dat ook andere principes uit het stikstofakkoord voor discussie vatbaar worden verklaard? De aankondiging zou ook impliceren dat er een nieuw milieueffectenrapport moet worden uitgevoerd. Dat staat een beetje op gespannen voet met de aankondiging in de pers waarbij de perceptie werd gewekt alsof dat iets was voor op korte termijn. Is er op dat vlak bij het Departement Omgeving al een formeel traject opgestart om dat voor te bereiden? Wanneer is die opdracht gegeven? Kunt u duiden hoeveel aanvragen tot omgevingsvergunning er de voorbije vijf jaar werden ingediend voor pocketvergisting? Hoeveel daarvan werden vergund of geweigerd, en om welke reden? Pocketvergisters kunnen op dit moment al bij het Administratief Team Luchtemissies Veeteelt een aanvraag indienen om erkend te worden op de PAS-lijst (Programmatische Aanpak Stikstof). Hoeveel fabrikanten deden al zo’n aanvraag? Hoe werden deze beoordeeld?",dinsdag 25 februari 2025,1874336.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874336
over de aankondigingspolitiek voor een vergunningsvrijstelling voor pocketvergisters in afwijking van het PAS-milieueffectrapport,,,,speech,,Simon Bekaert (Vooruit),"Minister, vorige week kondigde u aan dat u de uitrol van bepaalde biogasinstallaties in Vlaanderen wilt versnellen door ze vrij te stellen van de vergunningplicht. Dat terwijl een goed onderbouwde vergunning net de beste garantie is op efficiënte en veilige installaties, en ervoor zorgt dat de inplanting in overeenstemming blijft met de goede ruimtelijke ordening. U had het meer bepaald over zogenaamde pocketvergisters. Dat zijn installaties op landbouwbedrijven die mest van landbouwdieren via een vergistingsproces kunnen omzetten in energie. Die energie kan dan worden gebruikt om bepaalde installaties op het bedrijf van elektriciteit te voorzien. De overschot kan worden gebruikt als meststof. Een goed functionerende vergister verkleint de stikstof- en methaanuitstoot van het landbouwbedrijf en wekt hernieuwbare energie op. Maar er zijn ook uitdagingen. Wanneer de installatie niet goed gebeurt of er een gebrek aan onderhoud is, kunnen er lekken ontstaan in het transportsysteem. Die veroorzaken dan weer verborgen uitstoot. Er is daarnaast een groot brand- of explosiegevaar in de tanks waar het energierijk gas wordt opgestapeld. De omzendbrief die het afwegingskader en de randvoorwaarden voor de inplanting van installaties voor mestbehandeling en vergisting bepaalt, herinnert eraan dat bepaalde installaties – machines – opgesteld binnenin bestaande vergunde gebouwen vanuit de regelgeving ruimtelijke ordening niet vergunningsplichtig zijn. De omzendbrief bepaalt evenwel ook: “Als het om gebouwen of installaties in open lucht gaat, is uiteraard wel een stedenbouwkundige vergunning nodig.” Minister, hoe wilt u waarborgen dat pocketvergisters performant en veilig zijn, en met inachtname van de goede ruimtelijke ordening, in een situatie zonder vergunningsplicht? Hoe zult u de kwaliteit van deze installaties handhaven? Welke andere handvatten hebt u binnen uw bevoegdheid om de uitrol van pocketvergisters te versnellen, zonder afschaffing van de vergunningsplicht?",dinsdag 25 februari 2025,1874336.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874336
