titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over het omgevingsbeleid voor dierenwelzijn en dierenasielen,,,,speech,,Minister Jo Brouns,"Mijnheer Devillé, kleine varkentjes kunnen groot worden. Als u inderdaad wilt wijzen op een aantal situaties die op het eerste gezicht absurd lijken, dan willen we daar zeker naar kijken en mag u die zeker bezorgen. U duikt nu in de diepte over een heel concreet dossier in het kader van inspectie, en het is natuurlijk moeilijk om dat hier te behandelen. Ik heb geantwoord wat ik in eerste orde heb geantwoord. Het is een heel klein perceel met inderdaad een bestemming bosgebied. Het plaatsen van een kippenstal is iets helemaal anders dan dertig varkens die wel degelijk de vermelde schade hebben aangebracht. Dat sluit niet uit dat in bepaalde omstandigheden in bepaalde gebieden een ontbossing mogelijk is om bepaalde activiteiten toe te laten, als er een vergunning is. In casu was dat niet het geval. In het verband met het mogelijk maken van het wetgevend initiatief, wil ik contact opnemen met collega Weyts. Verplaatsen blijft natuurlijk ook een optie. Als er wordt gedacht aan euthanaseren, zoek dan naar een oplossing om ze te verplaatsen.",dinsdag 18 februari 2025,1871363.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871363
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Andy Pieters (N-VA),"Minister, zoals u weet is de Vlaamse Landmaatschappij (VLM) al sinds 1988 bezig met landinrichting. In 2014 werden het decreet betreffende landinrichting en het bijhorende besluit goedgekeurd. Daardoor zijn heel vaak snelle realisaties op het terrein mogelijk, en werden ook de afstemming, samenwerking en betrokkenheid van private en lokale partners eenvoudiger. De zogenaamde gebiedscoalities zijn daar eigenlijk het gevolg van. Via deze weg zijn in talloze gebieden in Vlaanderen landinrichtingsprojecten lopende. Vaak gaat het om projecten die ook de Blue Dealprincipes verankeren en in de praktijk brengen, en die vaak ook bijdragen aan de bosuitbreiding of de bouwshift. Maar de Vlaamse Landmaatschappij stuit naar verluidt regelmatig op ongunstige adviezen vanuit andere Vlaamse administraties, zoals het Agentschap Landbouw en Zeevisserij. Minister en voorzitter, een recent voorbeeld daarvan zien we in onze eigen regio bij het landinrichtingsplan Heerlyck Meeswijk, Leut en Vucht in de Maasvallei, waar het Agentschap Landbouw en Zeevisserij begin februari een negatief advies afleverde op een quick win uit het plan, met name de aanleg van een autoluwe en veilige fietsverbinding in Leut, gericht op fietsende jeugd. De Vlaamse Overheid geeft daarmee een negatief advies op een dossier dat aangevraagd werd door de Vlaamse Overheid, met unanieme steun dan nog van de gemeenteraad. Dat is natuurlijk Kafka. Temeer ook omdat in dit specifieke geval de verhoging van de verkeersveiligheid beoogd wordt en het agentschap in zijn advies heeft verklaard dat het geen meerwaarde ziet voor de landbouw, maar bovenal ook niet overtuigd is van het feit dat andere opties fietsonveiliger zouden zijn. Volgens mij gaat het agentschap met dat laatste argument natuurlijk wel zijn decretale taken te buiten. Het hoeft niet specifiek over dit dossier te gaan. Dit dossier is vooral symptomatisch voor te weinig samenwerking tussen de Vlaamse administraties. Daarom heb ik volgende vraag, minister. Hoe vaak werden bij aanvragen door de VLM negatieve adviezen afgeleverd door andere Vlaamse administraties? Welke initiatieven gaat u nemen om een betere samenwerking te realiseren en te voorkomen dat goede Vlaamse investeringsprojecten door eigen Vlaamse diensten stokken in de wielen gestoken krijgen? Het regeerakkoord is ook helder: “De overheid moet spreken met één stem naar de Vlaming en ondernemingen, we leveren geen tegenstrijdige adviezen meer af”. Welke stappen hebt u op dat vlak al ondernomen?",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Marianne Verhaert (Open Vld),"Uit een recente actuele vraag blijkt dat het Agentschap Natuur en Bos (ANB) kampt met capaciteitsproblemen door langdurige ziekte en dus een personeelstekort. Dat werd door een collega twee weken geleden aangekaart. Dat het ANB bepaalde complexe dossiers niet meer zou adviseren vanwege het personeelstekort heeft tot ongerustheid geleid over de kwaliteit en rechtszekerheid van vergunningen, zeker waar deze een mogelijke impact hebben op de natuur. U hebt toen te kennen gegeven dat de adviesverlening van het ANB ook is toegenomen in kwantiteit. Dat was toch uw antwoord. Waar adviezen vroeger een pagina konden beslaan, zijn ze nu vaak uitgebreid tot wel acht pagina’s. Tegelijk ervaren heel wat lokale besturen en projectindieners dat het ANB soms wel heel ruim of zelfs creatief omspringt met zijn bevoegdheden, en soms toch ook wel met decreten of een bepaalde interpretatie daarvan. Een bijkomend aandachtspunt is de MER-screening (milieueffectrapport), die door erkende deskundigen beoordeeld wordt. Er duiken signalen op dat, ook al geeft het MER-onderzoek aan dat er geen noemenswaardige impact is, het ANB toch kritische opmerkingen formuleert over specifieke technische details, die normaliter binnen de bevoegdheid van de MER-deskundige vallen. Dit zorgt voor verwarring en onzekerheid bij aanvragers en vergunningverleners. Gelet op het belang van juridisch robuuste en maatschappelijk gedragen vergunningen, wat u meermaals in bepaalde kranten bepleitte, maar ook op de decretale taak van het ANB en de nood om aan de adviesvragen te blijven voldoen, wil ik u daarover heel wat vragen voorleggen. Kunt u toelichten welke decretale taken en bevoegdheden het ANB precies heeft in het kader van adviesverlening? Waar ziet u dan mogelijke redenen voor de toegenomen omvang en diepgang van de adviezen? Bestaat daarnaast het risico dat het ANB zijn adviestaken misschien wel breed interpreteert en daarmee verder gaat dan de oorspronkelijke bedoeling van de regelgeving? Ziet u nood aan een bijsturing of verduidelijking van die rol? In welke mate mag een vergunningverlenende overheid veronderstellen dat een MER-screeningsnota of -rapport, dat wel degelijk als conform beoordeeld is, daadwerkelijk correct en volledig is? Ziet u in de praktijk dossiers waarbij het ANB, ondanks een positieve of neutrale beoordeling door erkende MER-deskundigen, toch tot een negatief advies komt? Bent u bereid om na te gaan of dit tot onnodige dubbelingen of tegenstrijdige conclusies leidt?",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Minister Jo Brouns,"Dank u wel, collega’s. De vraag komt mij vaak ter ore, in de twee richtingen. Ik stel vast dat de adviespraktijk van de Vlaamse administratie vragen blijft oproepen. Vrij recent nog werd opgemerkt dat er door omstandigheden eigenlijk te weinig werd geadviseerd. Vandaag wordt dat te veel gedaan. Vorige week hebben we aangegeven dat het logisch is dat de adviesinstanties in staat moeten zijn om hun wettelijke verplichtingen na te leven en de maatschappelijke verwachtingen ter zake in te willigen. Maar zoals blijkt, doen ze veel meer dan wat decretaal werd vastgesteld. Ik heb eveneens aangegeven dat die vergunningverlenende overheden, of ze nu lokaal, provinciaal of gewestelijk zijn, vergunningsaanvragen op een volwaardige manier moeten kunnen beoordelen. Een advies kan daarbij heel nuttig zijn, maar is niet altijd noodzakelijk. Ik sprak vorige week ook over de steeds langer wordende adviezen door de toenemende complexiteit in onze regelgeving en de strengere rechtspraak. Dat zorgt inderdaad voor een extra belasting op die adviesverlener, maar ook op de vergunningverlener. Het hoofddoel blijft om rechtszekere en robuuste vergunningen te kunnen afleveren. Ik sluit niet uit dat adviesverleners hun adviestaak weleens ruim interpreteren. Dat heb ik zelf ook al mogen ervaren. Uiteraard zal er ook vanuit de administratie soms een ongunstig advies worden verleend waar wat nuances bij te maken zijn. Ik zal de administratie daar dan op wijzen zodat de leidinggevenden kunnen bijsturen indien en waar het nodig is. Maar het is dan aan de vergunningverlenende overheid om voldoende gemotiveerd van het advies af te wijken indien nodig en mogelijk. Adviezen zijn niet bindend, hoewel men soms het tegenovergestelde doet uitschijnen. Daaraan wil ik nog toevoegen dat we niet de indruk mogen wekken dat administraties systematisch tegenstrijdige adviezen geven. Elke administratie moet vanuit de eigen bevoegdheid een deskundig advies geven. Het is dus niet onlogisch dat verschillende administraties tot een verschillende beoordeling komen. Maar – en dat is de grote uitdaging – als verschillende administraties elk vanuit hun expertise en achtergrond adviezen geven, mogen wij de ambitie hebben om in Vlaanderen als uit één mond te spreken om te komen tot geïntegreerde adviezen. Daar ligt de grote uitdaging. De administraties kijken vaak naar ons door de complexiteit van de wetgeving. Het zijn wij die de regels maken. Ik zal hier niet uitweiden met een filosofisch debat, maar ik denk niet dat heel veel parlementsleden ’s ochtends opstaan en zich de vraag stellen welke wetgeving ze nu eens zullen maken. (Opmerkingen) Ja, sommigen misschien wel. (Gelach) Ik heb het volgende ooit al met jullie gedeeld. Er is een zekere paradox in de samenleving. Zodra er ergens een incident is en er doet zich een risico voor, dan roept de samenleving de politici op om ervoor te zorgen dat dat risico zich niet herhaalt: van een man of vrouw die te snel rijdt tot de bescherming van onze bodem en onze lucht. Maar diezelfde samenleving vraagt wel om minder regels. In die paradox zitten we vandaag. Wat mij betreft, is dat een interessant debat met onze administratie. Ik vind dat we de ambitie mogen hebben om tot meer geïntegreerde adviezen te komen en om onze Vlaamse ambtenaren te dwingen daarover met elkaar in overleg te gaan, in functie van de ondersteuning van de vergunningverlenende overheid die projecten wil vergunnen die bijdragen aan onze welvaart. Wat mij betreft, ligt er ook hier een belangrijke adviestaak bij de gemengde expertencommissie Vergunningen, die ook de adviesverlening in het kader van de vergunningsaanvragen zal evalueren. Wij verwachten ter zake ook aanbevelingen van hen. En dan kom ik bij de MER-deskundigen. Zij worstelen vandaag met dezelfde uitdagingen als de adviesverlener en de vergunningverlener, namelijk de toenemende complexiteit van onze regelgeving en de impact daarvan op het vergunningsproces. Hierdoor neemt de kans toe om bepaalde zaken over het hoofd te zien. De conclusies uit een conform verklaard rapport worden in principe altijd gevolgd door de adviesinstanties, aangezien die het rapport al op kwaliteit hebben beoordeeld. Voorafgaand aan de conformverklaring van een dossier is er immers altijd een kwaliteitscontrole. Als de deskundige desondanks zaken vergeet of niet goed heeft uitgewerkt, dan zullen daar mogelijk opmerkingen over worden gemaakt. In die optiek blijft de interactie tussen studiebureau of aanvrager, adviesverlener en vergunningverlener dus belangrijk om achteraf tot een rechtszekere vergunning te komen. Indien de kwaliteit van het definitieve rapport dus echt onvoldoende is, kan alsnog een ongunstig advies volgen. De adviesinstanties zijn daarbij nog altijd in staat om op de uiteindelijke vergunningsaanvraag inhoudelijk advies te verlenen zonder de effectiviteit van het MER-rapport te moeten betwisten. Ik heb daarbij zelf ook een vraag. Als een MER of passende beoordeling wetenschappelijk is gevalideerd, komt het de rechter dan nog toe om de inhoud daarvan in vraag te stellen? Dat is iets waarop je vandaag stuit. Wetenschappers hebben de neiging om te spreken over waarschijnlijkheid, een negatieve impact die zich waarschijnlijk niet zal voordoen. Maar als je dat voorlegt aan een rechter, voel je dat daar een verschil in beoordeling kan zijn. Wanneer de rechter niet binair 100 procent de garantie heeft, is dat vaak een njet, terwijl de wetenschapper waarschijnlijk wel heeft bedoeld dat die 99 procent waarschijnlijkheid leidt tot geen negatieve impact. Het zijn dat soort discussies waarmee we vandaag in de praktijk worstelen. Daarbij stelt zich de vraag of je een rechtbank wetenschappelijk niet meer moet ondersteunen om tot betere rechtspraak te komen op het ogenblik dat passende beoordelingen of milieueffectrapportages op tafel liggen. Dit soort vragen liggen voor bij de gemengde commissie, omdat alle betrokkenen daar rond de tafel zitten: de rechter die met zo’n document aan de slag moet, advocaten, juristen en administraties. Het zijn oprecht vragen die ik heb en waarmee wij als Vlaamse overheid, maar ook de provincies en lokale besturen vaak worstelen. In de ideale wereld is alles natuurlijk uitgeklaard voordat wij een vergunning aanvragen. Vorming en vooroverleg – ik geloof heel sterk in vooroverleg – zijn daarbij van essentieel belang. Daar wordt vandaag misschien nog te weinig op ingezet. Ik heb dan ook aan mijn diensten de opdracht gegeven om als klantvriendelijke overheid sterker in te zetten op die beschikbaarheid. Ten slotte waren er vragen over de negatieve adviezen op de eigen Vlaamse aanvraagdossiers. Binnen het tijdsbestek van deze vraag om uitleg, collega, was het niet mogelijk om die cijfers te verzamelen, maar dat is natuurlijk ideaal voor een schriftelijke vraag.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Andy Pieters (N-VA),"Ik zal die uitnodiging aanvaarden en er een schriftelijke vraag over stellen. Het zijn er dan waarschijnlijk veel, aangezien die niet verzameld konden worden. We zullen het dan zien in de cijfers. Minister, u hebt mij niet 'te veel advies' horen zeggen. Ik heb wel gesproken over respect voor de finaliteit en de bevoegdheden. Die is bij het Agentschap Natuur en Bos in het kader van de passende beoordeling inderdaad vaak breder dan bij andere entiteiten. Dat is nu eenmaal de decretale taak. Maar enkel als elke entiteit zich daaraan houdt, kan een vergunningverlener inderdaad een gemotiveerde afwijking maken. De achterliggende reden van de diverse adviezen is dat elke administratie vanuit de eigen bevoegdheden, decretale taken en expertise adviseert, en niet dat men te pas en te onpas ruimer gaat. Specifiek in het dossier van de Maasvallei stel ik vast dat er mobiliteitsexperten werken bij het agentschap Landbouw. Het lijkt me geen decretale taak van het agentschap Landbouw om zich uit te spreken over verkeersveiligheid en fietsveiligheid. Dat lijkt me veeleer een advies geschreven om het project te dwarsbomen. Ik hoop dat dat niet het geval is, maar ik denk dat dat niet oké is. U zei eerder in de commissie al – en daarnet ook nog – dat u gelooft in gebiedsgerichte werking en gebiedscoalities. Daarnet verwees u ook naar vooroverleg. Met de landinrichtingsplannen zetten we net in op die gebiedsgerichte werking en die gebiedscoalities. Uw beleidsnota spreekt die ambitie ook uit. U zegt ook dat u daar verder op gaat inzetten om de verkokering van de Vlaamse administratie tegen te gaan. Maar in het voorbeeld dat ik geef, minister, is het net zo dat verschillende Vlaamse overheidsdiensten bij die landinrichtingsprojecten samen rond de tafel zitten in die begeleidingsgroepen en samen het plan maken. Als dan een van de leden van die begeleidingsgroep een negatief advies geeft op het plan dat hij mee gemaakt heeft, is dat vooral destructief. Dan kan een vergunningverlener natuurlijk moeilijk nog vertrouwen hebben in die Vlaamse overheidsdiensten. Ik hoop dus dat u aan uw diensten die deel uitmaken van de planbegeleidingsgroepen en de landinrichtingsprojecten, duidelijk maakt dat wanneer er meegewerkt wordt aan een plan en wanneer er een eindbeslissing is, in coherentie tussen de Vlaamse overheid, het niet de bedoeling is om nadien via vergunningsaanvragen die afspraken weer open te breken.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Marianne Verhaert (Open Vld),"Dank u wel, minister. Ik ga u niet heel mijn ochtendritueel beschrijven, maar ik denk wel steeds vaker: welke regel gaan we afschaffen? Want eerlijk gezegd zien we dat de slinger is doorgeslagen, zeker in deze materie. Ik ben blij dat u dat ook zegt en dat u erkent dat het ANB toch wel vaak buiten zijn taakstelling en zijn bevoegdheden gaat. U zegt ook dat u de leidinggevenden daarop gaat aanspreken. In tegenstelling tot de collega’s van de N-VA ben ik er geen voorstander van om weer extra personeel aan te nemen, maar wel om de mensen van het ANB op hun taken te wijzen en hen erop te wijzen dat ze binnen hun bevoegdheden moeten blijven. We zien steeds vaker dat ze daar de lijnen overschrijden. Ik vind dat toch wel belangrijk. Wanneer gaat u die lijnen weer op scherp stellen? Nu loopt het immers een beetje uit de hand, als ik dat mag zeggen. U zegt dat men gemotiveerd kan afwijken van die adviezen, maar u weet ook dat als men dat doet en als men verder in beroep gaat, het heel vaak om die reden onderuit wordt gehaald. Ik vind het dus te kort door de bocht om te zeggen dat men er gemotiveerd van kan afwijken. U weet zelf ook dat als men in beroep gaat, het vaak tot zeer vaak onderuit wordt gehaald. Er is een hervorming en modernisering geweest van het MER. Ik ben van mening dat als een erkende deskundige verklaart dat het MER conform is, dat niet opnieuw in twijfel zou mogen worden getrokken. Die deskundigen zijn erkend om een reden. Zij hebben de nodige kennis en expertise. Ik begrijp dat de wetgeving, de decreten en de regelgeving steeds complexer worden, maar als het ANB vervolgens toch bijkomende eisen of kritische bedenkingen formuleert, trekt men die expertise in twijfel, en daar heb ik het toch ook moeilijk mee. Ik heb u via een schriftelijke vraag ook gevraagd hoe vaak dat dan gebeurt, want dat vind ik een heel belangrijk cijfer om te kennen. Bent u het ermee eens dat deze hervorming er net op gericht is om het proces efficiënter en rechtszekerder te maken? En hoe kunnen we voorkomen dat instanties zoals het ANB deze ‘scoping’ alsnog ondermijnen? Dat vind ik toch een heel belangrijke vraag.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Jurgen Callaerts (N-VA),"Minister, ik ben het er helemaal mee eens dat het soms een moeilijke spreidstand is om te bepalen wanneer we de adviesverlening gaan doen en wanneer niet. Voor de N-VA is de ondergrens, de enige grens die er moet zijn en die wij hier hebben bepaald, dat als er wettelijk te geven adviezen moeten worden verleend, die adviesinstanties daarmee aan de slag moeten gaan. Mevrouw Verhaert, dat wij dan automatisch pleiten voor extra personeel? Neen. Ik denk dat je dan eerder moet gaan kijken … (Opmerkingen van Marianne Verhaert) Dat hebt u juist gezegd. (Opmerkingen van Marianne Verhaert) Neen, dat hebben wij niet gezegd. Wij hebben gezegd dat er dan moet worden geschoven met personeel. Dat is iets anders dan automatisch aanwervingen doen. Maar dat is wel de ondergrens waar je niet door mag zakken, namelijk het vraagstuk van die wettelijke taken. Nu, daar zitten we wel met een probleem, denk ik, want van die adviesinstanties verlangen we dat. Het lukt soms niet. Dat is nu gebleken. Dat is twee weken geleden gebeurd. Maar die overheden die finaal die verantwoordelijkheid moeten nemen, kunnen die paraplu niet opentrekken. Dat is dus waarschijnlijk een vraagstuk dat we zullen moeten meenemen, namelijk of die finale automatische weigering die in veel gevallen volgt als we niet tijdig de vergunning hebben afgeleverd, eventueel een oplossing kan zijn voor een probleem waar die overheden toch mee zitten. Dat is mijn eerste vraag. Maar mijn voornaamste vraag is de volgende. Er wordt heel erg gerekend op die gemengde commissie. Dat komt toch regelmatig terug in uw betoog. Kunnen wij eens een overzicht krijgen van alle vraagstukken en theses die bij die gemengde commissie liggen? Het zou voor het parlement interessant zijn om daar wat inzage in te krijgen.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Mien Van Olmen (cd&v),"Minister, dank u wel voor het antwoord. De adviezen van de Vlaamse instanties zijn uiteraard belangrijke beleidsinstrumenten voor onze lokale besturen. Net als de collega's, heb ik ook als burgemeester en zelfs als schepen helaas geregeld ervaren dat die adviezen hun doel voorbijschieten. De instanties moeten evenzeer als wij dat doen, vertrouwen geven aan de lokale besturen en echt dienstige adviezen afleveren. Ik pleit ervoor om zich te beperken tot die kernopdracht en niet te gaan uitwaaieren naar alternatieve mogelijkheden of interpretaties die een dossier vaak nodeloos complex maken. Soms zijn ze inderdaad ook tegenstrijdig met andere adviezen. Dat zorgt voor de lokale besturen vooral voor bijkomende obstakels, ze scheppen onduidelijkheid en ze werken beroepsprocedures in de hand. Dat is een verzuchting die ik zelf heb, die ik hier hoor en die ik bij veel collega-lokale bestuurders in het verleden heb vernomen. Vandaar mijn vraag: wordt er bij de lokale besturen gepolst naar de tevredenheid? Worden die daarbij betrokken? Op welke manier gebeurt dat? Hebben jullie daar al inzicht in? Als dat nog niet bevraagd is geweest, vindt u het dan opportuun om dat te doen?",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Leo Pieters (Vlaams Belang),"Minister, de Vlaamse instellingen hebben soms de neiging om zich op te stellen als baronieën, voornamelijk om te proberen over de grens te kijken naar welke bevoegdheid ze naar zich toe kunnen trekken omdat dat gemakkelijker voor hen zou zijn. U pleit voor een geïntegreerde aanpak, wat goed zou zijn, maar we merken dat er toch veel door henzelf wordt beslist en dat men zich meer dingen toe-eigent. U zegt dat men dan naar de politiek kijkt. Maar er moet meer duidelijkheid zijn over de bevoegdheden, er moeten afgebakende bevoegdheden zijn en ze moeten zich meer houden aan hun eigen bevoegdheden. In welke mate hebt u als minister inspraak in of toezicht op deze instellingen, om daar concreet op te kunnen wijzen? Het is immers niet alleen zo in de adviezen van de administratie, maar ook op het terrein, waarbij de ploegen die op het terrein aanwezig zijn, dikwijls in conflict geraken met projecten die overlappend zijn of die door de ene instelling worden uitgevoerd en door de andere instelling dan weer weggevaagd – letterlijk weggevaagd. In welke mate gaat u daar maatregelen in nemen?",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Mieke Schauvliege (Groen),"In de vorige legislatuur was er hier een PFAS-onderzoekscommissie. Een van de belangrijke besluiten uit die onderzoekscommissie was dat het absoluut noodzakelijk was voor onze gezondheid en de bescherming van onze leefomgeving, dat de Vlaamse administratie die adviezen kon leveren om zowel de provincies als de lokale besturen te ondersteunen in hun taak bij het verlenen van vergunningen. Dit nadat gebleken was dat de Vlaamse administratie, het Departement Zorg en het Departement Omgeving, vaak geen advies meer gaven omdat ze geen tijd meer hadden en omdat ze plat bespaard waren, en daardoor essentiële adviezen werden geschrapt. Ik hoor parlementsleden hier nu vooral pleiten om zo weinig mogelijk advies te geven vanuit de Vlaamse administratie. Ik vind dat de wereld op zijn kop en compleet tegenstrijdig met wat er uit die onderzoekscommissie kwam. Minister, ik wil er vooral voor pleiten dat u ervoor zorgt dat er voldoende personeel is bij het Agentschap Natuur en Bos, zodanig dat ze hun wettelijk adviserende taak helemaal kunnen uitrollen en uitoefenen, want anders komen we in de situatie terecht dat er vergunningen verleend zullen worden die juridisch wankel zijn. Het lijkt mij heel belangrijk dat u daarvoor zorgt, in plaats van hier te zitten vitten over al dan niet een woord te veel in een advies dat dan toch gegeven zou worden. Ik denk dat iedereen daarmee gebaat is.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Lydia Peeters (Open Vld),"Minister, ik wil zelf ook even tussenkomen. Ik ben het niet eens met wat mevrouw Schauvliege als slotbemerking zegt. Ik denk dat alle collega’s hier eigenlijk heel wat terechte bedenkingen uiten over het hele verhaal van de adviesverlening. Het voorbeeld dat de heer Pieters geeft met het landinrichtingsproject, waarbij het Agentschap Landbouw en Zeevisserij zegt dat als het geen meerwaarde is, ze maar ongunstig zullen adviseren … Als er geen meerwaarde is, is er ook geen minwaarde. In dat geval kunnen ze zich evengoed onthouden van advies, in plaats van toch maar een ongunstig advies te geven. Ook geïntegreerde adviezen en veel meer samenspraak zijn items die we al lang ter sprake brengen. Ik had zelf het voorrecht om vorig jaar en de jaren daarvoor het Complex Project Noord-Zuidverbinding Limburg (NZL) van heel nabij te volgen. Ik hoorde daar van de administraties – ik verwijs naar De Werkvennootschap maar ook naar het Agentschap Wegen en Verkeer (AWV) – dat de detailgraad die het Agentschap Natuur en Bos eiste qua adviezen van dien aard was dat dat heel vaak extra vertragende manoeuvres impliceerde. Dat moeten we ook kunnen voorkomen. Er zijn heel veel adviezen waarvan je je afvraagt wat er de meerwaarde van is. Ik denk toch dat lokale besturen vaak het best geplaatst zijn om te oordelen, maar probeer maar eens een ongunstig advies van het Agentschap Onroerend Erfgoed (AOE) of het Agentschap Natuur en Bos te overrulen. Een aantal collega’s hebben het al gezegd: in negen op de tien gevallen volgt er een beroep. We weten ook dat het percentage van vernietigingen bij de Raad voor Vergunningsbetwistingen (RvVB) een pijnpunt blijft. Minister, tot slot wil ik kijken hoe u omgaat met de bedenkingen die de collega’s hier geuit hebben. Ik denk dat zeker de vraag van de heer Callaerts zeer interessant is. We hebben in deze commissie afgesproken dat de voorzitter van de expertencommisie op 10 juni naar hier komt. Hij komt trouwens alleen, niet met het volledige expertenpanel. Misschien kan er inderdaad nu al eens een opsomming gegeven worden van welke pijnpunten daar allemaal op tafel liggen? Want ik vermoed dat heel wat collega’s hier aan tafel ook nog wel wat aanvullende pijnpunten hebben. Het is niet het omdraaien, maar het is gewoon een win-win. Uiteindelijk willen we allemaal dat het vergunningsbeleid een pak vlotter gaat, veel robuuster en veel rechtszekerder is. Dat is waar we allemaal naar uitkijken en daarvoor zijn onze adviezen vaak een pijnpunt.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
